;CO_GT;PT08_CO;NMHC_GT;PT08_NMHC;NOx_GT;PT08_NOx;NO2_GT;PT08_NO2;O3;Temp;RH;AH;C6H6
328;-0,179026698;-0,333795213;-0,32532363;-0,220819128;-0,433313803;-0,024448905;0,182372559;-0,652389167;-0,623563358;-0,226499318;-0,896361623;-1,388521734;8,2
329;-0,533645529;-0,776056607;-0,368485678;-0,633625456;-0,592089562;0,385311463;-0,039763134;-0,989979405;-0,890831581;-0,496198773;-0,732508184;-1,447869435;5,7
330;-0,817340593;-1,069519775;-0,723373627;-0,997645582;-0,799719401;0,967998223;-0,325366169;-1,400383223;-1,230536986;-0,516944885;-0,961902998;-1,76308411;3,8
331;-0,888264359;-1,148052172;-0,828880855;-0,960117734;-1,00734924;1,182276581;-0,579235533;-1,53608126;-1,340441676;-0,433960437;-1,348597112;-2,191395347;4
332;-0,959188125;-1,272050694;-0,843268205;-1,211554316;-1,08063036;1,411592016;-0,833104898;-1,694947254;-1,475324704;-0,662167668;-1,125756436;-2,091736;2,8
333;-0,959188125;-1,276183978;-0,948775433;-1,260340519;-1,05620332;1,7085743;-0,769637557;-1,824025874;-1,55025972;-0,516944885;-1,46001745;-2,405271023;2,6
334;-1,171959424;-1,412582352;-0,948775433;-1,489260392;-1,251619639;1,896537771;-1,086974262;-1,807477333;-1,522783548;-0,828136563;-1,014336098;-2,085017393;1,8
335;-1,171959424;-1,272050694;-0,953571216;-1,5117771;-1,190552039;1,648425989;-0,864838568;-1,559249217;-1,068177785;-1,056343794;-0,404801308;-1,61079567;1,7
336;-1,171959424;-1,040586787;-0,982345915;-1,354160139;-1,117270919;1,419110554;-0,928305909;-1,602275424;-0,885835913;-0,558437109;-0,994673686;-1,837548678;2,3
337;-0,888264359;-0,635524949;-0,694598929;-0,701175583;-0,396673244;0,437941234;-0,071496805;-1,1091289;-0,08153341;-0,890374899;-0,575208884;-1,647748012;5,3
338;0,175592133;0,558994143;0,302923956;0,4884572;0,580408351;-0,468042697;0,467975594;-0,046712565;0,662821081;-0,765898228;-0,699737497;-1,667343951;13,4
339;1,168524859;1,5551156;2,077363702;1,625550995;1,227724907;-1,208618774;0,943980652;1,144782392;1,572032606;-0,475452661;-0,883253348;-1,625352653;23,8
340;1,310372391;1,439383647;2,226032978;1,392878337;1,704052184;-1,088322152;1,578654063;0,830360111;1,60700228;0,146930696;-1,3289347;-1,687499774;21,5
341;1,664991222;1,476583203;2,417864302;1,344092135;2,155952422;-1,009377494;1,864257098;0,896554276;1,604504446;0,478868486;-1,368259525;-1,443390363;21
342;1,097601093;0,914456572;2,005426955;1,070138844;1,288792507;-0,862765987;1,451719381;0,506008707;1,254807706;0,561852933;-1,473125726;-1,562085765;18,4
343;0,95575356;0,873123731;1,70329262;1,130183401;0,922386909;-0,832691831;1,197850016;0,535796081;1,109933342;1,080505731;-1,741845364;-1,599038107;18,9
344;0,742982262;0,682992664;1,511461296;0,927533022;0,69033003;-0,648487629;0,880513311;0,363691254;0,770227937;1,412443521;-1,905698803;-1,661185228;17,1
345;-0,108102932;-0,094064738;0,067930584;0,09816758;-0,066908205;-0,080837946;-0,103230475;-0,506762006;-0,079035576;1,101251842;-1,794278465;-1,693098614;10,4
346;-0,32087423;-0,354461634;-0,253386884;-0,258346976;-0,311178604;0,103366256;-0,293632499;-0,75829983;-0,536139173;0,727821828;-1,479679863;-1,415956049;8
347;-0,533645529;-0,507393144;-0,483584472;-0,547311406;-0,543235483;0,362755846;-0,610969204;-0,913856116;-0,865853242;0,52036071;-1,210960224;-1,133214644;6,2
348;-0,179026698;0,170465441;-0,382873027;0,008100745;-0,384459724;-0,336468267;-0,039763134;-0,245295057;-0,298844956;0,354391814;-0,942240585;-0,857191847;9,7
349;-0,108102932;0,116732749;0,197416727;-0,014415964;-0,323392124;-0,415412925;0,023704207;-0,228746516;-0,293849288;0,043200136;-0,568654746;-0,6108429;9,6
350;0,246515899;0,521794586;0,336494437;0,304570744;-0,176829885;-0,558265163;0,182372559;0,122082554;-0,019087563;0,063946248;-0,463788546;-0,435599218;11,9
351;0,033744601;0,232464702;0,029564319;-0,142010647;-0,140189325;-0,298875573;0,055437877;-0,2221271;-0,026581065;0,063946248;-0,365476483;-0,29618811;8,7
352;-0,746416827;-0,556992552;-0,651436881;-0,825017481;-0,860787001;0,407867079;-0,515768192;-0,798016329;-0,641048195;-0,122768759;-0,195068907;-0,272113099;4,7
353;-0,817340593;-0,639658234;-0,780923024;-0,993892798;-0,9218546;0,689812286;-0,610969204;-0,920475532;-0,883338079;-0,102022647;-0,29338097;-0,417123047;3,8
354;-0,604569295;-0,453660451;-0,622662182;-0,821264697;-0,775292361;0,490571006;-0,293632499;-0,798016329;-0,703494041;-0,143514871;-0,365476483;-0,569411487;4,7
355;-0,746416827;-0,738857051;-0,718577844;-0,990140013;-0,9218546;0,813868177;-0,579235533;-1,039625028;-1,015723274;-0,164260983;-0,529329921;-0,822479041;3,8
356;-0,959188125;-0,970320958;-0,86724712;-1,256587734;-1,214979079;1,216110005;-1,150441603;-1,195181314;-1,260510992;-0,164260983;-0,542438196;-0,842634864;2,7
357;-1,030111892;-0,974454242;-0,790514591;-1,226565455;-1,178338519;0,971757493;-0,96003958;-1,142225983;-0,918307753;-0,164260983;-0,542438196;-0,831437185;2,8
358;-1,313806956;-1,474581613;-1,020712179;-1,834516594;-1,569171157;2,764929009;-2,356321083;-1,777689959;-1,755082097;-0,226499318;-0,85048266;-1,338692061;0,8
359;-1,24288319;-1,234851138;-0,958366999;-1,579327227;-1,214979079;1,915334119;-1,340843626;-1,555939509;-1,522783548;-0,205753207;-0,857036798;-1,328054266;1,5
360;-0,959188125;-0,701657494;-0,833676639;-1,057690139;-0,714224762;0,964238954;-0,230165158;-1,066102694;-0,893329415;-0,24724543;-0,693183359;-1,13545418;3,5
361;0,530210964;1,770046371;0,533121544;0,758657706;0,77582467;-0,911636489;0,309307241;1,075278519;0,980045981;-0,371722102;0,597981734;0,453496526;15,6
362;1,239448625;1,538582464;1,98144804;1,235261376;1,056735628;-1,219896582;0,467975594;1,177879474;1,107435508;-0,496198773;0,788051723;0,52460179;19,9
363;-0,108102932;0,224198134;-0,071147126;-0,157021786;0,458273152;-0,343986806;0,785312299;-0,083119355;0,118293299;-1,077089906;1,659752015;0,596266938;8,6
364;-0,462721762;-0,044465329;-0,545929653;-0,483514064;0,006372914;-0,024448905;0,563176606;-0,341276595;-0,201429435;-0,848882675;1,436911338;0,707123964;6,5
365;-0,32087423;0,286197395;-0,358894112;-0,299627609;-0,042481166;-0,231208723;0,277573571;-0,07319023;-0,104013915;-0,703659892;1,371369963;0,898604282;7,7
366;0,388363431;0,918589856;0,485163713;0,222009479;0,73918411;-0,693598862;0,721844958;0,565583455;0,300635171;-0,68291378;1,587656502;1,188624178;11,3
367;-0,108102932;0,141532453;0,005585404;-0,08196609;0,067440514;-0,441727811;0,436241924;0,122082554;-0,136485755;-0,890374899;1,902255103;1,171267775;9,1
368;0,175592133;0,583793847;0,307719739;0,214503909;0,336137952;-0,599617127;0,436241924;0,486150457;0,020877778;-0,413214325;1,318936863;1,358828905;11,2
369;0,530210964;0,753258493;0,744136001;0,503468339;0,629262431;-0,783821329;0,594910276;0,654945576;0,365578851;-0,143514871;0,670077247;0,92659848;13,5
370;-0,037179166;0,06713334;0,226191426;0,053134163;0,104081074;-0,426690733;0,341040912;0,118772846;0,023375612;0,022454024;0,119529695;0,379591842;10,1
371;0,033744601;0,186998578;0,15425468;0,225762264;-0,189043405;-0,57706151;0,087171548;0,264400007;0,005890775;-0,081276535;0,250612445;0,429981399;11,3
372;0,317439665;0,430862337;0,437205882;0,282054036;-0,274538044;-0,535709547;0,087171548;0,367000962;0,068336622;-0,0190382;0,112975557;0,314645301;11,8
373;0,246515899;0,191131862;-0,023189295;0,252031757;-0,018054126;-0,543228085;0,21410623;0,224683509;0,055847452;-0,267991542;0,250612445;0,14668011;11,5
374;-0,037179166;-0,040332045;-0,047168211;-0,048191027;-0,152402845;-0,306394112;0,150638889;-0,043402856;-0,066546407;-0,496198773;0,453790709;0,071095775;9,3
375;-0,604569295;-0,610725245;-0,584295917;-0,671153305;-0,763078841;0,302607535;-0,293632499;-0,606053252;-0,531143505;-0,620675444;0,519332084;-0,002249025;5,5
376;-0,675493061;-0,652058086;-0,60347905;-0,738703431;-1,01956276;0,430422696;-0,674436545;-0,635840626;-0,715983211;-0,68291378;0,571765184;-0,053198467;5,1
377;-0,817340593;-0,738857051;-0,704190495;-0,794995203;-1,05620332;0,505608084;-0,674436545;-0,682176541;-0,740961549;-0,745152116;0,61109001;-0,086791505;4,8
378;-0,533645529;-0,267662668;-0,598683267;-0,528547482;-0,579876042;0,084569909;-0,452300851;-0,410780468;-0,168957595;-0,745152116;0,820822411;0,153398718;6,3
379;-0,817340593;-0,67685779;-0,627457965;-0,734950646;-0,714224762;0,253737033;-0,96003958;-0,582885295;-0,253883946;-0,848882675;0,971567574;0,186431872;5,1
380;-0,888264359;-0,718190631;-0,766535675;-0,937601026;-1,141697959;0,456737582;-1,436044638;-0,649079459;-0,386269141;-1,01485157;1,187854112;0,174114425;4,1
381;-1,171959424;-1,234851138;-0,896021819;-1,316632291;-1,05620332;1,028146534;-1,626446661;-0,923785241;-0,638550361;-1,11858213;1,148529287;-0,011207169;2,4
382;-1,030111892;-0,875255425;-0,891226036;-1,192790392;-0,97070868;0,798831099;-1,59471299;-0,864210493;-0,483684661;-0,952613235;0,958459299;0,003349814;2,9
383;-0,462721762;-0,222196544;-0,46440134;-0,337155457;0,116294594;0,144718219;-1,055240591;-0,132764978;-0,14647709;-1,243058801;1,292720313;-0,042560671;7,4
384;1,310372391;1,24925258;1,314834189;1,220250236;2,42464986;-1,084562883;-0,198431487;1,151401808;0,972552479;-1,263804913;1,345153413;-0,025764152;19,8
385;2,728847714;2,1255088;3,890169713;2,361096817;2,864336578;-1,595823524;0,594910276;2,773158832;1,879266171;-0,765898228;0,774943448;0,07613473;31,9
386;1,594067456;1,257519148;2,427455868;1,34033935;1,960536103;-1,249970737;1,229583687;1,323506635;1,577028274;0,126184584;-0,031215469;0,320804025;21
387;0,317439665;0,207664998;0,691382387;0,278301251;0,592621871;-0,614654205;0,404508253;0,330594172;0,590383899;0,74856794;-0,621087846;0,209387115;11,7
388;-0,533645529;-0,470193587;-0,512359171;-0,434727862;-0,164616365;0,024421598;-0,38883351;-0,371063969;-0,436225818;0,8522985;-0,699737497;0,237381314;6,8
389;-0,462721762;-0,325528645;-0,450013991;-0,340908242;-0,457740843;0,039458675;-0,864838568;-0,255224182;-0,715983211;1,039013507;-0,811157835;0,267615048;7,4
390;-0,462721762;-0,342061781;-0,248591101;-0,157021786;-0,506594923;-0,099634293;-0,864838568;-0,195649434;-0,638550361;1,287966849;-0,994673686;0,253058065;8,6
391;1,310372391;1,327784977;1,717679969;1,370361629;0,824678749;-0,990581147;1,007447993;1,412868757;0,88263046;1,495427968;-1,112648161;0,277133075;21,2
392;2,232381351;1,588181873;2,921421527;1,738134539;1,508635865;-1,276285623;2,02292545;1,614760958;1,494599756;1,080505731;-0,811157835;0,312965649;25
393;1,806838754;1,356717966;2,034201654;1,261530869;1,533062905;-1,118396307;1,927724439;1,062039686;1,382197233;0,561852933;-0,535884059;0,097410321;20,2
394;0,104668367;-0,06513175;0,111092632;0,154459352;0,128508113;-0,51315393;0,753578629;0,009552475;0,443011701;0,250661255;-0,332705795;0,012307958;10,8
395;-0,249950464;-0,089931454;-0,205429053;0,038123023;-0,201256925;-0,44924635;0,404508253;-0,102977604;0,385561522;0,043200136;-0,070540294;0,139961503;9,9
396;-0,249950464;-0,019665625;-0,531542303;-0,172032926;-0,262324524;-0,246245801;0,087171548;-0,238675641;0,180739146;-0,143514871;0,191625207;0,245219689;8,5
397;-0,249950464;-0,284195805;-0,354098329;-0,250841407;-0,213470445;-0,159782604;0,118905218;-0,288321264;0,053349619;-0,309483766;0,348924508;0,213866187;8
398;-0,746416827;-0,561125836;-0,685007363;-0,641131026;-0,726438282;0,084569909;-0,230165158;-0,526620255;0,005890775;-0,475452661;0,63730656;0,337600544;5,6
399;-0,959188125;-1,048853355;-0,780923024;-1,121487481;-1,0439898;0,813868177;-1,277376285;-0,831113411;-0,818394399;-0,475452661;0,774943448;0,509484923;3,2
400;-1,171959424;-0,990987378;-0,862451337;-1,267846088;-1,06841684;0,877775757;-1,086974262;-0,75829983;-0,770935555;-0,890374899;1,561439952;0,794465863;2,6
401;-0,888264359;-0,581792257;-0,661028447;-0,896320393;-0,640943642;0,343959499;-0,579235533;-0,506762006;-0,356295135;-0,869628787;1,489344439;0,756953637;4,3
402;0,175592133;0,736725357;0,254966125;0,439670997;0,189575713;-0,622172743;0,277573571;0,767475655;0,283150334;-0,765898228;1,613873052;1,083365992;13
403;1,097601093;1,100454354;1,22371431;1,276542008;0,568194831;-1,238692929;0,436241924;1,518779419;0,797704109;-0,620675444;1,384478238;1,064889821;20,3
404;1,87776252;1,493116339;2,719998637;1,314069857;1,288792507;-1,238692929;1,229583687;1,49892117;1,159890019;-0,413214325;1,063325499;1,017299683;20,7
405;0,672058496;0,691259233;1,405954068;0,792432769;0,64147595;-0,96802553;0,848779641;0,982606689;0,85015862;0,271407367;0,21128762;0,948433955;15,9
406;0,388363431;0,496994882;1,137390215;0,589782389;0,446059632;-0,847728909;0,848779641;0,727759157;0,805197611;0,790060164;-0,326151657;0,859972288;14,2
407;0,530210964;0,550727575;1,070249251;0,788679984;0,287283873;-0,810136215;1,102649005;0,74099799;0,7527431;1,51617408;-1,001227823;0,561554132;15,9
408;0,459287197;0,368863076;1,103819733;0,814949478;0,189575713;-0,746228634;0,943980652;0,568893163;0,490470544;1,661396863;-1,165081262;0,381831378;16,1
409;0,246515899;0,39366278;0,768114916;0,649826946;0,104081074;-0,652246899;0,81704597;0,529176664;0,230695823;1,889604094;-1,217514362;0,588988447;14,7
410;0,246515899;0,302730531;0,509142629;0,563512896;0,067440514;-0,58082078;0,658377617;0,337213588;0,085821459;2,180049661;-1,427246763;0,437819775;14
411;0,175592133;0,166332157;0,317311305;0,514726693;-0,005840606;-0,343986806;0,690111288;0,102224305;-0,109009582;2,491241339;-1,722182952;-0,017365893;13,6
412;0,95575356;0,720192221;1,712884186;1,208991882;0,507127231;-0,697358132;1,197850016;0,654945576;0,415535528;2,346018556;-1,754953639;-0,295068342;19,7
413;1,52314369;1,170720183;2,350723338;1,573012008;0,971240989;-1,046970188;2,054659121;1,038871729;1,099942006;1,806619647;-1,243730912;0,387990101;23,3
414;1,664991222;1,703913826;2,297969724;1,655573274;0,873532829;-1,212378043;1,705588745;1,492301754;1,302266549;1,163490178;-0,588317159;0,928838016;24,1
415;2,232381351;2,005643562;2,667245023;1,775662387;1,557489945;-1,29884124;2,149860132;1,594902708;1,691928631;0,790060164;-0,431017858;0,651695451;25,4
416;0,459287197;0,687125948;0,88321371;0,58227682;0,446059632;-0,723673018;1,451719381;0,27763884;0,88263046;0,603345157;-0,39824717;0,422702908;14,1
417;-0,32087423;0,327530236;0,067930584;0,060639732;-0,347819164;-0,460524158;0,753578629;-0,063261106;0,612864403;0,458122374;-0,136081669;0,642737308;10,1
418;-0,037179166;0,827657606;0,302923956;0,323334668;0,067440514;-0,761265712;0,753578629;0,274329132;0,99253515;0,250661255;0,270274858;0,99714386;12,1
419;-0,533645529;0,191131862;-0,440422425;-0,093224445;-0,555449003;-0,509394661;0,182372559;-0,116216437;0,560409892;0,312899591;0,178516932;0,935556624;9
420;-0,746416827;-0,275929237;-0,637049532;-0,521041912;-0,860787001;-0,103393563;-0,38883351;-0,374373678;0,160756475;0,126184584;0,335816233;0,903643237;6,3
421;-0,817340593;-0,275929237;-0,685007363;-0,708681153;-0,909641081;0,084569909;-0,547501863;-0,483594048;0,035864782;-0,102022647;0,597981734;0,877328691;5,3
422;-1,101035658;-0,916588265;-0,833676639;-1,181532038;-1,01956276;0,682293747;-0,833104898;-0,731822164;-0,386269141;-0,226499318;0,584873459;0,654494871;3
423;-1,101035658;-0,838055868;-0,833676639;-1,098970772;-1,06841684;0,524404431;-1,150441603;-0,708654207;-0,351299467;-0,392468214;0,820822411;0,734558279;3,3
424;-1,030111892;-0,689257642;-0,819289289;-1,061442924;-0,860787001;0,558237856;-0,99177325;-0,672247417;-0,36628647;-0,35097599;0,68973966;0,609704153;3,5
425;-0,249950464;0,265530975;-0,147879656;-0,025674318;0,189575713;-0,441727811;-0,293632499;0,194896135;0,225700155;-0,475452661;0,827376548;0,604665198;9,5
426;0,459287197;0,94338956;1,055861902;0,706118718;0,72697059;-0,975544069;-0,134964146;0,896554276;0,86264779;-0,102022647;0,440682434;0,653375103;15,2
427;0,530210964;1,092187786;0,916784192;0,601040744;0,824678749;-0,915395759;0,182372559;0,711210616;1,034998326;0,292153479;0,093313145;0,764232129;14,3
428;0,530210964;1,046721661;0,926375758;0,604793529;1,130016748;-0,979303339;0,753578629;0,77740478;1,012517821;0,001707912;0,545548634;0,983146761;14,3
429;0,459287197;0,918589856;0,518734195;0,529737833;1,032308588;-0,941710644;0,658377617;0,83366982;0,907608799;0,209169031;0,401357608;1,15503114;13,7
430;0,60113473;1,199653171;1,027087203;0,76991606;0,76361115;-1,050729458;0,436241924;1,128233851;0,970054646;0,292153479;0,342370371;1,184145106;15,7
431;0,530210964;1,017788673;1,458707682;0,736140997;0,543767791;-1,058247997;0,436241924;1,038871729;1,027504824;0,499614598;0,15885452;1,250211415;15,4
432;0,104668367;0,802857902;0,226191426;0,38713201;0,177362193;-0,866525256;0,182372559;0,635087327;0,697790755;0,810806276;-0,103310981;1,306759696;12,6
433;-0,179026698;0,492861598;0,120684198;0,019359099;-0,237897484;-0,603376396;-0,35709984;0,343833004;0,185734813;1,246474626;-0,483450958;1,280445149;9,8
434;-0,249950464;0,269664259;0,067930584;-0,010663179;-0,555449003;-0,494357583;-0,579235533;0,201515551;-0,286355786;1,370951297;-0,706291634;1,000503164;9,6
435;0,60113473;1,030188525;1,089432384;0,841218971;0,201789233;-1,073285074;0,341040912;0,913102817;0,415535528;0,976775171;-0,411355445;0,970829314;16,3
436;1,239448625;1,385650954;2,297969724;1,216497452;0,617048911;-1,249970737;1,007447993;1,356603717;0,767730103;0,8522985;-0,24094787;1,115839262;19,8
437;1,097601093;1,203786455;2,144504665;1,025105427;0,372778512;-1,174785349;0,658377617;1,177879474;0,782717106;0,665583493;-0,103310981;1,052572373;18
438;0,530210964;0,703659085;0,983925156;0,510973909;0,165148673;-0,832691831;0,499709265;0,645016452;0,567903394;0,478868486;0,021217632;0,976988038;13,6
439;-0,249950464;0,145665737;-0,253386884;-0,142010647;-0,421100283;-0,419172194;-0,008029464;0,069127223;0,083323625;0,395884038;0,119529695;0,991545021;8,7
440;-0,462721762;-0,048598614;-0,339710979;-0,303380394;-0,714224762;-0,298875573;-0,35709984;-0,040093148;-0,181446764;0,375137926;0,178516932;1,069928776;7,7
441;-0,533645529;-0,292462373;-0,258182667;-0,363424951;-0,653157162;-0,276319956;-0,261898828;-0,155932936;-0,236399109;0,292153479;0,316153821;1,144393344;7,3
442;-0,959188125;-0,796723028;-0,622662182;-0,930095456;-1,00734924;0,381552193;-0,928305909;-0,57295617;-0,828385734;0,209169031;0,414465884;1,169588123;4,1
443;-1,101035658;-0,949654538;-0,790514591;-1,241576595;-1,312687238;0,843942332;-1,56297932;-0,725202748;-1,165593306;0,063946248;0,519332084;1,066569473;2,7
444;-1,313806956;-1,13565232;-0,915204951;-1,571821657;-1,447035957;1,479258865;-1,943783366;-0,877449326;-1,258013158;-0,122768759;0,66352311;0,974188618;1,5
445;-1,313806956;-1,238984422;-0,920000734;-1,489260392;-1,459249477;1,276258316;-2,070718048;-0,798016329;-1,2979785;-0,309483766;0,820822411;0,875649039;1,8
446;-1,101035658;-0,94138797;-0,809697723;-1,083959633;-0,860787001;0,667256669;-1,150441603;-0,549788213;-0,965766597;-0,205753207;0,63730656;0,779348996;3,4
447;-0,462721762;0,116732749;-0,531542303;-0,172032926;0,250643313;-0,313912651;-0,198431487;0,132011679;-0,084031244;-0,24724543;0,643860697;0,713842572;8,5
448;1,52314369;1,885778325;1,7656378;1,655573274;2,265874101;-1,389063706;1,070915334;1,975519153;1,294773047;-0,060530423;0,401357608;0,682489069;24,1
449;2,728847714;2,270173742;4,091592603;2,514960994;1,936109063;-1,764990649;0,912246982;3,173633525;1,899248842;0,126184584;0,224395895;0,70376466;33,7
450;1,452219923;1,307118557;2,614491409;1,44166454;1,374287146;-1,411619323;0,785312299;1,637928915;1,394686402;0,582599045;-0,181960632;0,792226328;22
451;0,388363431;0,501128166;1,146981781;0,57477125;0,470486671;-0,964266261;0,21410623;0,734378573;0,605370902;0,831552388;-0,476896821;0,609144269;14,1
452;-0,533645529;-0,168463851;-0,296548932;-0,307133179;-0,469954363;-0,310153381;-0,706170216;-0,069880522;-0,286355786;0,956029059;-0,588317159;0,588428563;7,6
453;0,175592133;0,666459528;0,350881787;0,623557453;-0,091335245;-0,934192106;-0,293632499;0,717830032;0,290643835;1,101251842;-0,817711972;0,347118572;14,5
454;0,388363431;0,315130383;0,835255879;0,514726693;0,287283873;-0,783821329;0,499709265;0,340523296;0,045856117;0,997521283;-0,942240585;-0,050399047;13,6
455;0,104668367;0,054733488;0,317311305;0,248278972;0,275070353;-0,573302241;0,975714323;0,095604889;-0,331316796;0,769314052;-0,896361623;-0,283310778;11,5
456;-0,32087423;-0,461927019;-0,051963994;-0,070707736;-0,347819164;-0,343986806;0,404508253;-0,271772723;-0,90332075;0,624091269;-0,79804956;-0,274352635;9,2
457;-0,32087423;-0,267662668;-0,023189295;0,083156441;-0,421100283;-0,430450003;-0,071496805;-0,03678344;-0,83837707;0,665583493;-0,804603697;-0,2441189;10,3
458;0,246515899;0,17873201;1,079840817;0,563512896;-0,005840606;-0,765024982;0,499709265;0,380239795;-0,306338457;0,395884038;-0,555546471;-0,140540366;14
459;0,459287197;0,248997839;1,146981781;0,68360201;0,189575713;-0,885321603;0,626643947;0,578822287;-0,099018247;0,250661255;-0,313043382;0,061017863;15
460;0,672058496;0,439128905;1,305242623;0,691107579;0,458273152;-0,892840142;0,81704597;0,605299953;0,09331496;0,146930696;-0,090202706;0,239060965;15,1
461;0,60113473;0,443262189;1,094228167;0,661085301;0,421632592;-0,900358681;0,81704597;0,681423242;0,288146002;0,001707912;0,10642142;0,351597643;14,8
462;-0,391797996;-0,466060303;-0,018393512;-0,179538495;-0,640943642;-0,25376434;-0,325366169;-0,245295057;-0,613572022;0,022454024;0,021217632;0,251378413;8,5
463;-0,746416827;-0,747123619;-0,378077244;-0,592344824;-0,824146441;0,122162603;-0,610969204;-0,473664924;-0,995740603;0,043200136;-0,031215469;0,186991756;5,9
464;-0,888264359;-0,80912288;-0,656232664;-0,802500773;-0,94628164;0,33644096;-0,833104898;-0,688795958;-0,990744935;0,022454024;-0,136081669;0,003349814;4,8
465;-1,030111892;-1,073653059;-0,661028447;-0,960117734;-1,06841684;0,614626897;-1,055240591;-0,824493994;-1,175584641;0,022454024;-0,208177182;-0,110866516;4
466;-1,171959424;-1,317516819;-0,872042903;-1,361665708;-1,324900758;1,295054663;-1,721647673;-1,092580359;-1,475324704;0,001707912;-0,273718557;-0,223403193;2,3
467;-1,384730722;-1,561380578;-0,963162782;-1,605596721;-1,495890037;1,922852657;-2,229386401;-1,281233727;-1,632688237;0,001707912;-0,306489245;-0,275472403;1,4
468;-1,455654488;-1,668845963;-0,963162782;-1,868291657;-1,605811716;3,242356226;-2,578456777;-1,440099722;-1,812532275;0,022454024;-0,24094787;-0,143339786;0,7
469;-1,455654488;-1,586180282;-0,953571216;-1,830763809;-1,483676517;2,787484625;-2,16591906;-1,327569642;-1,785056103;-0,060530423;0,067096594;0,166835933;0,8
470;-1,101035658;-0,858722288;-0,824085072;-1,042679;-1,08063036;1,103331923;-1,245642615;-0,672247417;-1,547761886;-0,288737654;0,624198285;0,629300092;3,6
471;0,317439665;0,410195917;0,221395643;0,435918213;0,104081074;-0,701117401;0,341040912;0,55565433;-0,538637006;-0,267991542;0,597981734;0,622581485;12,9
472;0,530210964;0,323396952;1,070249251;0,76991606;0,116294594;-0,930432836;0,055437877;0,727759157;-0,099018247;-0,122768759;0,191625207;0,278812727;15,7
473;-0,037179166;-0,23872968;-0,095126041;-0,153269002;0,104081074;-0,370301692;0,499709265;-0,083119355;-0,563615345;-0,413214325;0,807714135;0,671851274;8,6
474;-0,533645529;-0,499126576;-0,167062788;-0,337155457;-0,384459724;-0,197375298;-0,134964146;-0,155932936;-0,770935555;0,105438472;0,26372072;0,759193173;7,4
475;-0,604569295;-0,792589744;-0,579500134;-0,476008495;-0,298965084;0,103366256;-0,103230475;-0,506762006;-0,638550361;0,209169031;-0,313043382;-0,014006589;6,6
476;-0,533645529;-0,738857051;-0,320527847;-0,2771109;-0,262324524;-0,099634293;0,309307241;-0,420709592;-0,713485377;0,375137926;-0,575208884;-0,222283426;7,8
477;-0,391797996;-0,408194326;-0,382873027;-0,085718875;-0,347819164;-0,302634842;0,087171548;0,009552475;-0,69600054;0,52036071;-0,450680271;0,20154874;9,1
478;-0,675493061;-0,871122141;-0,569908568;-0,55856976;-0,726438282;0,249977763;-0,674436545;-0,579575587;-1,048195114;-0,24724543;0,178516932;0,063817283;6,1
479;-0,32087423;-0,127131011;-0,545929653;-0,322144318;0,030799954;-0,137226988;0,118905218;-0,162552352;-0,673520035;-0,973359346;1,790834765;0,914840917;7,5
480;-0,817340593;-0,672724506;-0,531542303;-0,592344824;-0,95849516;0,280051919;-0,99177325;-0,596124128;-1,140614967;0,167676807;-0,090202706;0,279932495;5,9
481;-0,037179166;-0,151930715;0,096705282;0,402143149;-0,286751564;-0,437968542;-0,134964146;0,072436931;-0,433727984;0,499614598;-0,784941285;-0,403685832;12,7
482;0,672058496;0,054733488;0,979129372;0,507221124;0,507127231;-0,618413474;0,658377617;0,327284463;-0,123996586;-0,185007095;-0,024661331;-0,128782803;13,5
483;0,530210964;0,224198134;0,547508894;0,627310237;0,165148673;-0,71239521;0,912246982;0,486150457;-0,031576733;-0,890374899;1,456573751;0,669051854;14,5
484;0,672058496;-0,003132489;0,537917327;0,176976061;0,372778512;-0,328949728;0,499709265;0,102224305;-0,15896626;-1,160074353;1,633535464;0,429981399;11
485;-0,817340593;-1,040586787;-0,809697723;-1,125240266;-0,99513572;1,020627995;-0,928305909;-1,056173569;-1,317961171;-1,201566577;1,489344439;0,214426071;3,2
486;-0,746416827;-0,776056607;-0,771331458;-0,896320393;-0,763078841;0,712367903;-0,484034522;-0,695415374;-1,035705945;-1,305297137;1,712185115;0,267055164;4,3
487;-0,32087423;-0,416460894;-0,560317002;-0,393447229;-0,311178604;-0,024448905;0,023704207;-0,301560097;-0,416243147;-1,243058801;1,764618215;0,430541283;7,1
488;-0,675493061;-0,776056607;-0,685007363;-0,802500773;-0,592089562;0,415385618;-0,103230475;-0,672247417;-0,516156502;-1,305297137;1,69907684;0,268734816;4,8
489;-0,604569295;-0,647924802;-0,651436881;-0,629872672;-0,726438282;0,197347991;-0,35709984;-0,483594048;-0,423736649;-1,367535472;1,810497178;0,283291799;5,7
490;-0,888264359;-1,00338723;-0,708986278;-0,937601026;-1,06841684;0,46425612;-0,896572239;-0,72189304;-0,546130508;-1,533504367;2,000567166;0,197629552;4,1
491;-1,101035658;-1,4001825;-0,780923024;-1,215307101;-0,909641081;1,231147083;-1,213908944;-1,03631532;-0,80590523;-1,554250479;1,509006851;-0,291709038;2,8
492;-0,888264359;-1,110852616;-0,824085072;-0,794995203;-0,848573481;0,772516213;-1,150441603;-0,718583331;-0,621065524;-1,554250479;1,397586513;-0,397527108;4,8
